560,IC5118,20220311 14:00
392,TLK83018,20220311 14:00
392,TLK83018,20220311 16:00
504,EIP5318,20220312 8:00
504,EIP5318,20220312 10:00
392,EIC5218,20220312 10:00
336,EIC5218,20220312 12:00
392,IC5118,20220312 12:00
392,IC5118,20220312 14:00
560,TLK83018,20220312 14:00
336,TLK83018,20220312 16:00
336,EIP5318,20220313 8:00
504,EIP5318,20220313 10:00
560,EIC5218,20220313 10:00
392,EIC5218,20220313 12:00
336,IC5118,20220313 12:00
336,IC5118,20220313 14:00
392,TLK83018,20220313 14:00
392,TLK83018,20220313 16:00
448,EIP5318,20220314 8:00
560,EIP5318,20220314 10:00
560,EIC5218,20220314 10:00
336,EIC5218,20220314 12:00
448,IC5118,20220314 12:00
336,IC5118,20220314 14:00
336,TLK83018,20220314 14:00
504,TLK83018,20220314 16:00
504,EIP5318,20220315 8:00
560,EIP5318,20220315 10:00
448,EIC5218,20220315 10:00
560,EIC5218,20220315 12:00
560,IC5118,20220315 12:00
336,IC5118,20220315 14:00
448,TLK83018,20220315 14:00
560,TLK83018,20220315 16:00
336,EIP5318,20220316 8:00
336,EIP5318,20220316 10:00
336,EIC5218,20220316 10:00
560,EIC5218,20220316 12:00
560,IC5118,20220316 12:00
560,IC5118,20220316 14:00
392,TLK83018,20220316 14:00
504,TLK83018,20220316 16:00
448,EIP5318,20220317 8:00
504,EIP5318,20220317 10:00
448,EIC5218,20220317 10:00
504,EIC5218,20220317 12:00
448,IC5118,20220317 12:00
392,IC5118,20220317 14:00
336,TLK83018,20220317 14:00
560,TLK83018,20220317 16:00
560,EIP5318,20220318 8:00
560,EIP5318,20220318 10:00
504,EIC5218,20220318 10:00
336,EIC5218,20220318 12:00
560,IC5118,20220318 12:00
448,IC5118,20220318 14:00
392,TLK83018,20220318 14:00
392,TLK83018,20220318 16:00
336,EIP5319,20220301 8:00
560,EIP5319,20220301 10:00
336,EIC5219,20220301 10:00
336,EIC5219,20220301 12:00
504,IC5119,20220301 12:00
336,IC5119,20220301 14:00
560,TLK83019,20220301 14:00
392,TLK83019,20220301 16:00
336,EIP5319,20220302 8:00
448,EIP5319,20220302 10:00
336,EIC5219,20220302 10:00
336,EIC5219,20220302 12:00
504,IC5119,20220302 12:00
448,IC5119,20220302 14:00
560,TLK83019,20220302 14:00
504,TLK83019,20220302 16:00
448,EIP5319,20220303 8:00
392,EIP5319,20220303 10:00
336,EIC5219,20220303 10:00
392,EIC5219,20220303 12:00
448,IC5119,20220303 12:00
392,IC5119,20220303 14:00
336,TLK83019,20220303 14:00
392,TLK83019,20220303 16:00
504,EIP5319,20220304 8:00
560,EIP5319,20220304 10:00
336,EIC5219,20220304 10:00
560,EIC5219,20220304 12:00
560,IC5119,20220304 12:00
560,IC5119,20220304 14:00
504,TLK83019,20220304 14:00
392,TLK83019,20220304 16:00
504,EIP5319,20220305 8:00
336,EIP5319,20220305 10:00
560,EIC5219,20220305 10:00
560,EIC5219,20220305 12:00
392,IC5119,20220305 12:00
336,IC5119,20220305 14:00
448,TLK83019,20220305 14:00
336,TLK83019,20220305 16:00
560,EIP5319,20220306 8:00
448,EIP5319,20220306 10:00
392,EIC5219,20220306 10:00
392,EIC5219,20220306 12:00
448,IC5119,20220306 12:00
336,IC5119,20220306 14:00
504,TLK83019,20220306 14:00
448,TLK83019,20220306 16:00
392,EIP5319,20220307 8:00
448,EIP5319,20220307 10:00
504,EIC5219,20220307 10:00
392,EIC5219,20220307 12:00
336,IC5119,20220307 12:00
560,IC5119,20220307 14:00
504,TLK83019,20220307 14:00
560,TLK83019,20220307 16:00
504,EIP5319,20220308 8:00
560,EIP5319,20220308 10:00
392,EIC5219,20220308 10:00
504,EIC5219,20220308 12:00
336,IC5119,20220308 12:00
504,IC5119,20220308 14:00
560,TLK83019,20220308 14:00
504,TLK83019,20220308 16:00
448,EIP5319,20220309 8:00
504,EIP5319,20220309 10:00
448,EIC5219,20220309 10:00
336,EIC5219,20220309 12:00
560,IC5119,20220309 12:00
336,IC5119,20220309 14:00
448,TLK83019,20220309 14:00
504,TLK83019,20220309 16:00
504,EIP5319,20220310 8:00
448,EIP5319,20220310 10:00
504,EIC5219,20220310 10:00
336,EIC5219,20220310 12:00
448,IC5119,20220310 12:00
448,IC5119,20220310 14:00
392,TLK83019,20220310 14:00
504,TLK83019,20220310 16:00
504,EIP5319,20220311 8:00
504,EIP5319,20220311 10:00
336,EIC5219,20220311 10:00
392,EIC5219,20220311 12:00
504,IC5119,20220311 12:00
336,IC5119,20220311 14:00
336,TLK83019,20220311 14:00
392,TLK83019,20220311 16:00
504,EIP5319,20220312 8:00
392,EIP5319,20220312 10:00
392,EIC5219,20220312 10:00
392,EIC5219,20220312 12:00
336,IC5119,20220312 12:00
448,IC5119,20220312 14:00
504,TLK83019,20220312 14:00
504,TLK83019,20220312 16:00
560,EIP5319,20220313 8:00
504,EIP5319,20220313 10:00
392,EIC5219,20220313 10:00
560,EIC5219,20220313 12:00
560,IC5119,20220313 12:00
448,IC5119,20220313 14:00
560,TLK83019,20220313 14:00
336,TLK83019,20220313 16:00
504,EIP5319,20220314 8:00
392,EIP5319,20220314 10:00
392,EIC5219,20220314 10:00
560,EIC5219,20220314 12:00
336,IC5119,20220314 12:00
448,IC5119,20220314 14:00
504,TLK83019,20220314 14:00
504,TLK83019,20220314 16:00
504,EIP5319,20220315 8:00
448,EIP5319,20220315 10:00
448,EIC5219,20220315 10:00
392,EIC5219,20220315 12:00
336,IC5119,20220315 12:00
560,IC5119,20220315 14:00
392,TLK83019,20220315 14:00
448,TLK83019,20220315 16:00
336,EIP5319,20220316 8:00
448,EIP5319,20220316 10:00
560,EIC5219,20220316 10:00
504,EIC5219,20220316 12:00
336,IC5119,20220316 12:00
392,IC5119,20220316 14:00
392,TLK83019,20220316 14:00
392,TLK83019,20220316 16:00
448,EIP5319,20220317 8:00
560,EIP5319,20220317 10:00
392,EIC5219,20220317 10:00
336,EIC5219,20220317 12:00
448,IC5119,20220317 12:00
336,IC5119,20220317 14:00
392,TLK83019,20220317 14:00
560,TLK83019,20220317 16:00
504,EIP5319,20220318 8:00
560,EIP5319,20220318 10:00
336,EIC5219,20220318 10:00
504,EIC5219,20220318 12:00
392,IC5119,20220318 12:00
336,IC5119,20220318 14:00
392,TLK83019,20220318 14:00
336,TLK83019,20220318 16:00
336,EIP5320,20220301 8:00
336,EIP5320,20220301 10:00
560,EIC5220,20220301 10:00
392,EIC5220,20220301 12:00
560,IC5120,20220301 12:00
504,IC5120,20220301 14:00
336,TLK83020,20220301 14:00
336,TLK83020,20220301 16:00
560,EIP5320,20220302 8:00
336,EIP5320,20220302 10:00
448,EIC5220,20220302 10:00
448,EIC5220,20220302 12:00
392,IC5120,20220302 12:00
448,IC5120,20220302 14:00
504,TLK83020,20220302 14:00
392,TLK83020,20220302 16:00
504,EIP5320,20220303 8:00
560,EIP5320,20220303 10:00
448,EIC5220,20220303 10:00
336,EIC5220,20220303 12:00
560,IC5120,20220303 12:00
504,IC5120,20220303 14:00
560,TLK83020,20220303 14:00
336,TLK83020,20220303 16:00
448,EIP5320,20220304 8:00
504,EIP5320,20220304 10:00
336,EIC5220,20220304 10:00
504,EIC5220,20220304 12:00
504,IC5120,20220304 12:00
336,IC5120,20220304 14:00
448,TLK83020,20220304 14:00
504,TLK83020,20220304 16:00
392,EIP5320,20220305 8:00
448,EIP5320,20220305 10:00
392,EIC5220,20220305 10:00
392,EIC5220,20220305 12:00
392,IC5120,20220305 12:00
448,IC5120,20220305 14:00
448,TLK83020,20220305 14:00
448,TLK83020,20220305 16:00
392,EIP5320,20220306 8:00
560,EIP5320,20220306 10:00
560,EIC5220,20220306 10:00
448,EIC5220,20220306 12:00
336,IC5120,20220306 12:00
336,IC5120,20220306 14:00
336,TLK83020,20220306 14:00
336,TLK83020,20220306 16:00
392,EIP5320,20220307 8:00
560,EIP5320,20220307 10:00
336,EIC5220,20220307 10:00
504,EIC5220,20220307 12:00
336,IC5120,20220307 12:00
560,IC5120,20220307 14:00
392,TLK83020,20220307 14:00
504,TLK83020,20220307 16:00
560,EIP5320,20220308 8:00
448,EIP5320,20220308 10:00
560,EIC5220,20220308 10:00
336,EIC5220,20220308 12:00
392,IC5120,20220308 12:00
448,IC5120,20220308 14:00
336,TLK83020,20220308 14:00
392,TLK83020,20220308 16:00
560,EIP5320,20220309 8:00
392,EIP5320,20220309 10:00
336,EIC5220,20220309 10:00
336,EIC5220,20220309 12:00
504,IC5120,20220309 12:00
560,IC5120,20220309 14:00
504,TLK83020,20220309 14:00
336,TLK83020,20220309 16:00
504,EIP5320,20220310 8:00
448,EIP5320,20220310 10:00
504,EIC5220,20220310 10:00
504,EIC5220,20220310 12:00
560,IC5120,20220310 12:00
336,IC5120,20220310 14:00
336,TLK83020,20220310 14:00
504,TLK83020,20220310 16:00
504,EIP5320,20220311 8:00
336,EIP5320,20220311 10:00
336,EIC5220,20220311 10:00
504,EIC5220,20220311 12:00
448,IC5120,20220311 12:00
392,IC5120,20220311 14:00
392,TLK83020,20220311 14:00
336,TLK83020,20220311 16:00
560,EIP5320,20220312 8:00
448,EIP5320,20220312 10:00
392,EIC5220,20220312 10:00
336,EIC5220,20220312 12:00
336,IC5120,20220312 12:00
336,IC5120,20220312 14:00
392,TLK83020,20220312 14:00
392,TLK83020,20220312 16:00
504,EIP5320,20220313 8:00
560,EIP5320,20220313 10:00
392,EIC5220,20220313 10:00
448,EIC5220,20220313 12:00
336,IC5120,20220313 12:00
504,IC5120,20220313 14:00
392,TLK83020,20220313 14:00
504,TLK83020,20220313 16:00
336,EIP5320,20220314 8:00
448,EIP5320,20220314 10:00
336,EIC5220,20220314 10:00
560,EIC5220,20220314 12:00
448,IC5120,20220314 12:00
448,IC5120,20220314 14:00
560,TLK83020,20220314 14:00
504,TLK83020,20220314 16:00
392,EIP5320,20220315 8:00
448,EIP5320,20220315 10:00
560,EIC5220,20220315 10:00
560,EIC5220,20220315 12:00
336,IC5120,20220315 12:00
560,IC5120,20220315 14:00
336,TLK83020,20220315 14:00
336,TLK83020,20220315 16:00
504,EIP5320,20220316 8:00
392,EIP5320,20220316 10:00
560,EIC5220,20220316 10:00
336,EIC5220,20220316 12:00
448,IC5120,20220316 12:00
560,IC5120,20220316 14:00
504,TLK83020,20220316 14:00
392,TLK83020,20220316 16:00
504,EIP5320,20220317 8:00
392,EIP5320,20220317 10:00
336,EIC5220,20220317 10:00
448,EIC5220,20220317 12:00
448,IC5120,20220317 12:00
504,IC5120,20220317 14:00
448,TLK83020,20220317 14:00
336,TLK83020,20220317 16:00
392,EIP5320,20220318 8:00
504,EIP5320,20220318 10:00
560,EIC5220,20220318 10:00
392,EIC5220,20220318 12:00
448,IC5120,20220318 12:00
392,IC5120,20220318 14:00
448,TLK83020,20220318 14:00
504,TLK83020,20220318 16:00
392,EIP5321,20220301 8:00
336,EIP5321,20220301 10:00
448,EIC5221,20220301 10:00
560,EIC5221,20220301 12:00
560,IC5121,20220301 12:00
504,IC5121,20220301 14:00
504,TLK83021,20220301 14:00
392,TLK83021,20220301 16:00
560,EIP5321,20220302 8:00
504,EIP5321,20220302 10:00
336,EIC5221,20220302 10:00
392,EIC5221,20220302 12:00
448,IC5121,20220302 12:00
560,IC5121,20220302 14:00
392,TLK83021,20220302 14:00
392,TLK83021,20220302 16:00
504,EIP5321,20220303 8:00
560,EIP5321,20220303 10:00
336,EIC5221,20220303 10:00
448,EIC5221,20220303 12:00
336,IC5121,20220303 12:00
504,IC5121,20220303 14:00
392,TLK83021,20220303 14:00
560,TLK83021,20220303 16:00
336,EIP5321,20220304 8:00
392,EIP5321,20220304 10:00
448,EIC5221,20220304 10:00
448,EIC5221,20220304 12:00
448,IC5121,20220304 12:00
560,IC5121,20220304 14:00
336,TLK83021,20220304 14:00
560,TLK83021,20220304 16:00
448,EIP5321,20220305 8:00
448,EIP5321,20220305 10:00
392,EIC5221,20220305 10:00
336,EIC5221,20220305 12:00
560,IC5121,20220305 12:00
336,IC5121,20220305 14:00
504,TLK83021,20220305 14:00
504,TLK83021,20220305 16:00
560,EIP5321,20220306 8:00
392,EIP5321,20220306 10:00
504,EIC5221,20220306 10:00
448,EIC5221,20220306 12:00
448,IC5121,20220306 12:00
336,IC5121,20220306 14:00
504,TLK83021,20220306 14:00
560,TLK83021,20220306 16:00
448,EIP5321,20220307 8:00
448,EIP5321,20220307 10:00
336,EIC5221,20220307 10:00
336,EIC5221,20220307 12:00
336,IC5121,20220307 12:00
504,IC5121,20220307 14:00
448,TLK83021,20220307 14:00
392,TLK83021,20220307 16:00
392,EIP5321,20220308 8:00
560,EIP5321,20220308 10:00
392,EIC5221,20220308 10:00
560,EIC5221,20220308 12:00
504,IC5121,20220308 12:00
392,IC5121,20220308 14:00
504,TLK83021,20220308 14:00
448,TLK83021,20220308 16:00
336,EIP5321,20220309 8:00
504,EIP5321,20220309 10:00
504,EIC5221,20220309 10:00
392,EIC5221,20220309 12:00
336,IC5121,20220309 12:00
560,IC5121,20220309 14:00
392,TLK83021,20220309 14:00
560,TLK83021,20220309 16:00
504,EIP5321,20220310 8:00
560,EIP5321,20220310 10:00
448,EIC5221,20220310 10:00
448,EIC5221,20220310 12:00
504,IC5121,20220310 12:00
560,IC5121,20220310 14:00
336,TLK83021,20220310 14:00
392,TLK83021,20220310 16:00
392,EIP5321,20220311 8:00
504,EIP5321,20220311 10:00
336,EIC5221,20220311 10:00
336,EIC5221,20220311 12:00
448,IC5121,20220311 12:00
504,IC5121,20220311 14:00
336,TLK83021,20220311 14:00
336,TLK83021,20220311 16:00
560,EIP5321,20220312 8:00
336,EIP5321,20220312 10:00
336,EIC5221,20220312 10:00
448,EIC5221,20220312 12:00
448,IC5121,20220312 12:00
336,IC5121,20220312 14:00
504,TLK83021,20220312 14:00
504,TLK83021,20220312 16:00
448,EIP5321,20220313 8:00
336,EIP5321,20220313 10:00
560,EIC5221,20220313 10:00
448,EIC5221,20220313 12:00
336,IC5121,20220313 12:00
560,IC5121,20220313 14:00
448,TLK83021,20220313 14:00
392,TLK83021,20220313 16:00
448,EIP5321,20220314 8:00
336,EIP5321,20220314 10:00
448,EIC5221,20220314 10:00
448,EIC5221,20220314 12:00
504,IC5121,20220314 12:00
560,IC5121,20220314 14:00
336,TLK83021,20220314 14:00
392,TLK83021,20220314 16:00
392,EIP5321,20220315 8:00
336,EIP5321,20220315 10:00
504,EIC5221,20220315 10:00
336,EIC5221,20220315 12:00
504,IC5121,20220315 12:00
504,IC5121,20220315 14:00
336,TLK83021,20220315 14:00
336,TLK83021,20220315 16:00
448,EIP5321,20220316 8:00
504,EIP5321,20220316 10:00
504,EIC5221,20220316 10:00
392,EIC5221,20220316 12:00
560,IC5121,20220316 12:00
392,IC5121,20220316 14:00
504,TLK83021,20220316 14:00
336,TLK83021,20220316 16:00
336,EIP5321,20220317 8:00
448,EIP5321,20220317 10:00
336,EIC5221,20220317 10:00
504,EIC5221,20220317 12:00
448,IC5121,20220317 12:00
504,IC5121,20220317 14:00
336,TLK83021,20220317 14:00
504,TLK83021,20220317 16:00
392,EIP5321,20220318 8:00
392,EIP5321,20220318 10:00
560,EIC5221,20220318 10:00
560,EIC5221,20220318 12:00
336,IC5121,20220318 12:00
448,IC5121,20220318 14:00
336,TLK83021,20220318 14:00
504,TLK83021,20220318 16:00
504,EIP5322,20220301 8:00
560,EIP5322,20220301 10:00
504,EIC5222,20220301 10:00
392,EIC5222,20220301 12:00
392,IC5122,20220301 12:00
392,IC5122,20220301 14:00
448,TLK83022,20220301 14:00
504,TLK83022,20220301 16:00
392,EIP5322,20220302 8:00
336,EIP5322,20220302 10:00
560,EIC5222,20220302 10:00
336,EIC5222,20220302 12:00
392,IC5122,20220302 12:00
448,IC5122,20220302 14:00
560,TLK83022,20220302 14:00
336,TLK83022,20220302 16:00
504,EIP5322,20220303 8:00
392,EIP5322,20220303 10:00
336,EIC5222,20220303 10:00
448,EIC5222,20220303 12:00
448,IC5122,20220303 12:00
336,IC5122,20220303 14:00
560,TLK83022,20220303 14:00
448,TLK83022,20220303 16:00
392,EIP5322,20220304 8:00
560,EIP5322,20220304 10:00
560,EIC5222,20220304 10:00
448,EIC5222,20220304 12:00
392,IC5122,20220304 12:00
504,IC5122,20220304 14:00
504,TLK83022,20220304 14:00
560,TLK83022,20220304 16:00
448,EIP5322,20220305 8:00
448,EIP5322,20220305 10:00
336,EIC5222,20220305 10:00
392,EIC5222,20220305 12:00
560,IC5122,20220305 12:00
392,IC5122,20220305 14:00
392,TLK83022,20220305 14:00
392,TLK83022,20220305 16:00
560,EIP5322,20220306 8:00
560,EIP5322,20220306 10:00
336,EIC5222,20220306 10:00
336,EIC5222,20220306 12:00
336,IC5122,20220306 12:00
336,IC5122,20220306 14:00
392,TLK83022,20220306 14:00
392,TLK83022,20220306 16:00
448,EIP5322,20220307 8:00
560,EIP5322,20220307 10:00
504,EIC5222,20220307 10:00
560,EIC5222,20220307 12:00
336,IC5122,20220307 12:00
392,IC5122,20220307 14:00
336,TLK83022,20220307 14:00
504,TLK83022,20220307 16:00
392,EIP5322,20220308 8:00
336,EIP5322,20220308 10:00
448,EIC5222,20220308 10:00
560,EIC5222,20220308 12:00
392,IC5122,20220308 12:00
392,IC5122,20220308 14:00
504,TLK83022,20220308 14:00
336,TLK83022,20220308 16:00
560,EIP5322,20220309 8:00
504,EIP5322,20220309 10:00
448,EIC5222,20220309 10:00
504,EIC5222,20220309 12:00
560,IC5122,20220309 12:00
336,IC5122,20220309 14:00
448,TLK83022,20220309 14:00
448,TLK83022,20220309 16:00
504,EIP5322,20220310 8:00
336,EIP5322,20220310 10:00
392,EIC5222,20220310 10:00
336,EIC5222,20220310 12:00
448,IC5122,20220310 12:00
448,IC5122,20220310 14:00
392,TLK83022,20220310 14:00
336,TLK83022,20220310 16:00
336,EIP5322,20220311 8:00
504,EIP5322,20220311 10:00
504,EIC5222,20220311 10:00
560,EIC5222,20220311 12:00
392,IC5122,20220311 12:00
504,IC5122,20220311 14:00
392,TLK83022,20220311 14:00
336,TLK83022,20220311 16:00
336,EIP5322,20220312 8:00
336,EIP5322,20220312 10:00
448,EIC5222,20220312 10:00
560,EIC5222,20220312 12:00
560,IC5122,20220312 12:00
448,IC5122,20220312 14:00
504,TLK83022,20220312 14:00
336,TLK83022,20220312 16:00
392,EIP5322,20220313 8:00
504,EIP5322,20220313 10:00
504,EIC5222,20220313 10:00
336,EIC5222,20220313 12:00
392,IC5122,20220313 12:00
560,IC5122,20220313 14:00
560,TLK83022,20220313 14:00
560,TLK83022,20220313 16:00
560,EIP5322,20220314 8:00
560,EIP5322,20220314 10:00
560,EIC5222,20220314 10:00
336,EIC5222,20220314 12:00
448,IC5122,20220314 12:00
504,IC5122,20220314 14:00
560,TLK83022,20220314 14:00
560,TLK83022,20220314 16:00
448,EIP5322,20220315 8:00
392,EIP5322,20220315 10:00
560,EIC5222,20220315 10:00
504,EIC5222,20220315 12:00
504,IC5122,20220315 12:00
560,IC5122,20220315 14:00
448,TLK83022,20220315 14:00
560,TLK83022,20220315 16:00
504,EIP5322,20220316 8:00
504,EIP5322,20220316 10:00
560,EIC5222,20220316 10:00
392,EIC5222,20220316 12:00
392,IC5122,20220316 12:00
336,IC5122,20220316 14:00
448,TLK83022,20220316 14:00
504,TLK83022,20220316 16:00
560,EIP5322,20220317 8:00
504,EIP5322,20220317 10:00
560,EIC5222,20220317 10:00
448,EIC5222,20220317 12:00
392,IC5122,20220317 12:00
448,IC5122,20220317 14:00
392,TLK83022,20220317 14:00
336,TLK83022,20220317 16:00
448,EIP5322,20220318 8:00
560,EIP5322,20220318 10:00
392,EIC5222,20220318 10:00
336,EIC5222,20220318 12:00
336,IC5122,20220318 12:00
336,IC5122,20220318 14:00
392,TLK83022,20220318 14:00
560,TLK83022,20220318 16:00
504,EIP5323,20220301 8:00
560,EIP5323,20220301 10:00
448,EIC5223,20220301 10:00
392,EIC5223,20220301 12:00
336,IC5123,20220301 12:00
504,IC5123,20220301 14:00
336,TLK83023,20220301 14:00
392,TLK83023,20220301 16:00
448,EIP5323,20220302 8:00
504,EIP5323,20220302 10:00
336,EIC5223,20220302 10:00
560,EIC5223,20220302 12:00
504,IC5123,20220302 12:00
336,IC5123,20220302 14:00
560,TLK83023,20220302 14:00
560,TLK83023,20220302 16:00
560,EIP5323,20220303 8:00
392,EIP5323,20220303 10:00
392,EIC5223,20220303 10:00
336,EIC5223,20220303 12:00
336,IC5123,20220303 12:00
560,IC5123,20220303 14:00
336,TLK83023,20220303 14:00
504,TLK83023,20220303 16:00
392,EIP5323,20220304 8:00
448,EIP5323,20220304 10:00
504,EIC5223,20220304 10:00
336,EIC5223,20220304 12:00
504,IC5123,20220304 12:00
560,IC5123,20220304 14:00
504,TLK83023,20220304 14:00
448,TLK83023,20220304 16:00
336,EIP5323,20220305 8:00
560,EIP5323,20220305 10:00
392,EIC5223,20220305 10:00
336,EIC5223,20220305 12:00
504,IC5123,20220305 12:00
392,IC5123,20220305 14:00
336,TLK83023,20220305 14:00
560,TLK83023,20220305 16:00
504,EIP5323,20220306 8:00
448,EIP5323,20220306 10:00
504,EIC5223,20220306 10:00
336,EIC5223,20220306 12:00
504,IC5123,20220306 12:00
336,IC5123,20220306 14:00
504,TLK83023,20220306 14:00
392,TLK83023,20220306 16:00
504,EIP5323,20220307 8:00
336,EIP5323,20220307 10:00
392,EIC5223,20220307 10:00
504,EIC5223,20220307 12:00
504,IC5123,20220307 12:00
336,IC5123,20220307 14:00
560,TLK83023,20220307 14:00
448,TLK83023,20220307 16:00
504,EIP5323,20220308 8:00
392,EIP5323,20220308 10:00
336,EIC5223,20220308 10:00
560,EIC5223,20220308 12:00
392,IC5123,20220308 12:00
560,IC5123,20220308 14:00
448,TLK83023,20220308 14:00
448,TLK83023,20220308 16:00
504,EIP5323,20220309 8:00
392,EIP5323,20220309 10:00
392,EIC5223,20220309 10:00
392,EIC5223,20220309 12:00
336,IC5123,20220309 12:00
392,IC5123,20220309 14:00
392,TLK83023,20220309 14:00
392,TLK83023,20220309 16:00
448,EIP5323,20220310 8:00
392,EIP5323,20220310 10:00
560,EIC5223,20220310 10:00
448,EIC5223,20220310 12:00
560,IC5123,20220310 12:00
336,IC5123,20220310 14:00
336,TLK83023,20220310 14:00
504,TLK83023,20220310 16:00
504,EIP5323,20220311 8:00
448,EIP5323,20220311 10:00
392,EIC5223,20220311 10:00
448,EIC5223,20220311 12:00
336,IC5123,20220311 12:00
560,IC5123,20220311 14:00
504,TLK83023,20220311 14:00
336,TLK83023,20220311 16:00
560,EIP5323,20220312 8:00
504,EIP5323,20220312 10:00
504,EIC5223,20220312 10:00
392,EIC5223,20220312 12:00
560,IC5123,20220312 12:00
336,IC5123,20220312 14:00
448,TLK83023,20220312 14:00
448,TLK83023,20220312 16:00
560,EIP5323,20220313 8:00
448,EIP5323,20220313 10:00
560,EIC5223,20220313 10:00
336,EIC5223,20220313 12:00
560,IC5123,20220313 12:00
392,IC5123,20220313 14:00
560,TLK83023,20220313 14:00
448,TLK83023,20220313 16:00
504,EIP5323,20220314 8:00
392,EIP5323,20220314 10:00
448,EIC5223,20220314 10:00
504,EIC5223,20220314 12:00
448,IC5123,20220314 12:00
560,IC5123,20220314 14:00
336,TLK83023,20220314 14:00
504,TLK83023,20220314 16:00
336,EIP5323,20220315 8:00
336,EIP5323,20220315 10:00
504,EIC5223,20220315 10:00
560,EIC5223,20220315 12:00
336,IC5123,20220315 12:00
560,IC5123,20220315 14:00
392,TLK83023,20220315 14:00
448,TLK83023,20220315 16:00
392,EIP5323,20220316 8:00
336,EIP5323,20220316 10:00
560,EIC5223,20220316 10:00
336,EIC5223,20220316 12:00
448,IC5123,20220316 12:00
504,IC5123,20220316 14:00
560,TLK83023,20220316 14:00
392,TLK83023,20220316 16:00
504,EIP5323,20220317 8:00
448,EIP5323,20220317 10:00
336,EIC5223,20220317 10:00
336,EIC5223,20220317 12:00
560,IC5123,20220317 12:00
392,IC5123,20220317 14:00
560,TLK83023,20220317 14:00
336,TLK83023,20220317 16:00
336,EIP5323,20220318 8:00
392,EIP5323,20220318 10:00
392,EIC5223,20220318 10:00
560,EIC5223,20220318 12:00
504,IC5123,20220318 12:00
560,IC5123,20220318 14:00
336,TLK83023,20220318 14:00
504,TLK83023,20220318 16:00
392,EIP5324,20220301 8:00
448,EIP5324,20220301 10:00
336,EIC5224,20220301 10:00
392,EIC5224,20220301 12:00
560,IC5124,20220301 12:00
448,IC5124,20220301 14:00
392,TLK83024,20220301 14:00
560,TLK83024,20220301 16:00
504,EIP5324,20220302 8:00
504,EIP5324,20220302 10:00
504,EIC5224,20220302 10:00
560,EIC5224,20220302 12:00
560,IC5124,20220302 12:00
504,IC5124,20220302 14:00
336,TLK83024,20220302 14:00
560,TLK83024,20220302 16:00
336,EIP5324,20220303 8:00
560,EIP5324,20220303 10:00
448,EIC5224,20220303 10:00
504,EIC5224,20220303 12:00
448,IC5124,20220303 12:00
504,IC5124,20220303 14:00
504,TLK83024,20220303 14:00
448,TLK83024,20220303 16:00
336,EIP5324,20220304 8:00
336,EIP5324,20220304 10:00
448,EIC5224,20220304 10:00
448,EIC5224,20220304 12:00
336,IC5124,20220304 12:00
504,IC5124,20220304 14:00
392,TLK83024,20220304 14:00
336,TLK83024,20220304 16:00
504,EIP5324,20220305 8:00
504,EIP5324,20220305 10:00
504,EIC5224,20220305 10:00
392,EIC5224,20220305 12:00
504,IC5124,20220305 12:00
504,IC5124,20220305 14:00
560,TLK83024,20220305 14:00
560,TLK83024,20220305 16:00
504,EIP5324,20220306 8:00
560,EIP5324,20220306 10:00
336,EIC5224,20220306 10:00
392,EIC5224,20220306 12:00
560,IC5124,20220306 12:00
504,IC5124,20220306 14:00
560,TLK83024,20220306 14:00
504,TLK83024,20220306 16:00
448,EIP5324,20220307 8:00
392,EIP5324,20220307 10:00
560,EIC5224,20220307 10:00
448,EIC5224,20220307 12:00
336,IC5124,20220307 12:00
448,IC5124,20220307 14:00
560,TLK83024,20220307 14:00
560,TLK83024,20220307 16:00
560,EIP5324,20220308 8:00
336,EIP5324,20220308 10:00
448,EIC5224,20220308 10:00
504,EIC5224,20220308 12:00
560,IC5124,20220308 12:00
392,IC5124,20220308 14:00
560,TLK83024,20220308 14:00
336,TLK83024,20220308 16:00
504,EIP5324,20220309 8:00
392,EIP5324,20220309 10:00
448,EIC5224,20220309 10:00
560,EIC5224,20220309 12:00
448,IC5124,20220309 12:00
448,IC5124,20220309 14:00
560,TLK83024,20220309 14:00
336,TLK83024,20220309 16:00
448,EIP5324,20220310 8:00
392,EIP5324,20220310 10:00
336,EIC5224,20220310 10:00
336,EIC5224,20220310 12:00
392,IC5124,20220310 12:00
560,IC5124,20220310 14:00
336,TLK83024,20220310 14:00
392,TLK83024,20220310 16:00
392,EIP5324,20220311 8:00
448,EIP5324,20220311 10:00
448,EIC5224,20220311 10:00
448,EIC5224,20220311 12:00
448,IC5124,20220311 12:00
336,IC5124,20220311 14:00
560,TLK83024,20220311 14:00
448,TLK83024,20220311 16:00
504,EIP5324,20220312 8:00
504,EIP5324,20220312 10:00
336,EIC5224,20220312 10:00
336,EIC5224,20220312 12:00
336,IC5124,20220312 12:00
560,IC5124,20220312 14:00
560,TLK83024,20220312 14:00
560,TLK83024,20220312 16:00
560,EIP5324,20220313 8:00
504,EIP5324,20220313 10:00
392,EIC5224,20220313 10:00
392,EIC5224,20220313 12:00
504,IC5124,20220313 12:00
448,IC5124,20220313 14:00
504,TLK83024,20220313 14:00
448,TLK83024,20220313 16:00
560,EIP5324,20220314 8:00
560,EIP5324,20220314 10:00
560,EIC5224,20220314 10:00
504,EIC5224,20220314 12:00
392,IC5124,20220314 12:00
